"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.1036928	0.021685	0.0088878	0.1570444	0.097253	0.0702696	0.1061526	0.0466782	0.1688218	0.0161948	0.1153472	0.1670614
0.0931802	0.032694	0.032694	0.1382174	0.1152478	0.0735356	0.1150892	0.0738362	0.178302	0.0520228	0.1458026	0.1315288
0.0840272	0.0386118	0.0189184	0.1455948	0.0699674	0.0600994	0.0619368	0.0692654	0.1918604	0.0209532	0.1402612	0.1459822
0.0612964	0.0054598	0.0054598	0.1371084	0.0189536	0.0286062	0.0156442	0.0234838	0.1869502	0.005063	0.1152414	0.0947088
0.0380078	0.0038092	0.0038092	0.1241828	0.0167446	0.0452394	0.0106566	0.014515	0.1884636	0.0221392	0.1281488	0.0939768
0.1181508	0.0006984	0.0006984	0.311265	0.0045436	0.0897374	0.0022678	0.4210686	0.3207654	0.1428316	0.337324	0.3602048
0.063412	0.0012696	0.0012696	0.1029424	0.0069958	0.0222146	0.0012968	0.0162624	0.2198622	0.0021708	0.0706188	0.080579
0.0147316	0.0014602	0.0014602	0.1663694	0.0035722	0.0062414	0.003295	0.007092	0.1409172	0.0014714	0.0222572	0.033518
0.0013884	0.0014602	0.0014602	0.0014312	0.0090854	0.0535208	0.0023148	0.005166	0.0078458	0.0025682	0.0077432	0.0061082
0.0365848	0.0007618	0.0007618	0.043879	0.0089232	0.0077346	0.0069342	0.0065106	0.0292896	0.000892	0.0040008	0.1152958
0.0010946	0.0011424	0.0011424	0.0034506	0.0024934	0.0019836	0.0016228	0.0046668	0.0079154	0.0016114	0.0052576	0.0023316
0.0110442	0.001206	0.001206	0.0912902	0.0085686	0.0510506	0.0016508	0.0066184	0.1328558	0.0012544	0.0225452	0.0847494
0.1405522	0.0008886	0.0008886	0.2115044	0.0073422	0.0057714	0.000797	0.0088538	0.3410984	0.0009236	0.0033182	0.0548584
0.0745218	0.0010154	0.0010154	0.1553128	0.0060892	0.007905	0.0013382	0.012759	0.1372708	0.0014854	0.0152206	0.09122
0.1911868	0.001841	0.001841	0.182842	0.0072344	0.1327164	0.0022656	0.0081992	0.2650148	0.0019964	0.0815818	0.2356758
0.0011006	0.0011424	0.0011424	0.0011208	0.0133052	0.010312	0.0016526	0.005486	0.0096446	0.0027862	0.0057868	0.0091094
0.0187794	0.0041266	0.0041266	0.0672262	0.0533944	0.0335576	0.0198628	0.0197768	0.074995	0.003772	0.055256	0.080937
0.1604164	0.0008252	0.0008252	0.3997566	0.0298008	0.0933142	0.0006072	0.0311446	0.3201394	0.0111388	0.0838616	0.2519332
0.0116734	0.0022852	0.0022852	0.018733	0.0625784	0.0082452	0.0057074	0.0092246	0.024522	0.0023404	0.0099952	0.0631702
0.0153022	0.000952	0.000952	0.0158746	0.0208898	0.0389882	0.0009744	0.005034	0.0907504	0.0012122	0.0018354	0.0901848
0.0272532	0.001587	0.001587	0.119881	0.0062998	0.0349308	0.0011	0.0110602	0.14397	0.001552	0.0934032	0.140007
0.0097074	0.0031746	0.0031746	0.0115856	0.0283508	0.007108	0.0298386	0.010947	0.0368428	0.002511	0.022843	0.0444538
0.0116492	0.0006984	0.0006984	0.073408	0.021707	0.0032602	0.0069586	0.0023376	0.0147158	0.0010696	0.0031464	0.0199148
0.0574946	0.0101578	0.0101578	0.098619	0.0601932	0.0622508	0.0424508	0.0385796	0.151013	0.0102216	0.109378	0.126493
0.0602438	0.0166484	0.006793	0.129845	0.0700992	0.0833514	0.0542024	0.0290664	0.1432126	0.0237164	0.1045274	0.1286718
0.0558046	0.0006984	0.0006984	0.0257716	0.035443	0.0636234	0.0006622	0.0146662	0.1471366	0.0038324	0.022203	0.1125086
0.0126436	0.0029202	0.0029202	0.033215	0.0198664	0.0348556	0.006955	0.0129738	0.0497868	0.0122162	0.0123438	0.0263968
0.09192	0.0262824	0.0262824	0.1315716	0.0774008	0.0692552	0.077183	0.0524076	0.187744	0.024289	0.1558604	0.1448744
0.0416776	0.009967	0.009967	0.1047568	0.0437244	0.0298282	0.0336104	0.024121	0.0933014	0.010424	0.0660608	0.0769228
0.0096618	0.0034282	0.0034282	0.0285746	0.0164442	0.0087286	0.006009	0.0103936	0.028651	0.0074604	0.017013	0.029144
0.0221958	0.0025396	0.0025396	0.0251206	0.0650044	0.0324772	0.003692	0.0076024	0.0886998	0.0024528	0.0822692	0.1001048
0.0026136	0.0017138	0.0017138	0.00166	0.017824	0.0029568	0.0019454	0.0030378	0.003876	0.0038814	0.0025926	0.0025516
0.0680008	0.0168958	0.0034282	0.0456562	0.0912472	0.0603562	0.0687842	0.0288132	0.1055426	0.0057844	0.0631992	0.157388
0.0468092	0.0034916	0.0034916	0.0287712	0.0159366	0.063791	0.0144924	0.0154694	0.0767188	0.0058386	0.0491442	0.097644
0.0082832	0.001841	0.001841	0.0120648	0.0278418	0.008412	0.0226836	0.0180832	0.0262302	0.0032608	0.01584	0.0190288
0.134372	0.0818798	0.029774	0.20143	0.1462152	0.0993596	0.1523978	0.102699	0.2823464	0.0444508	0.2272058	0.2607272
0.0584494	0.0020952	0.0020952	0.1704336	0.0448134	0.062376	0.0062346	0.0156476	0.1526384	0.0023462	0.0892496	0.161675
0.0038284	0.000952	0.000952	0.0494016	0.1073012	0.0240894	0.0032664	0.019317	0.0107588	0.0016366	0.0022732	0.0364152
0.006824	0.0020318	0.0020318	0.1200502	0.0111538	0.0064342	0.0103056	0.006944	0.0428778	0.0018978	0.0174906	0.0574008
0.1224382	0.0191296	0.0116808	0.116845	0.1379444	0.085327	0.1300016	0.0953776	0.2035858	0.018081	0.1572972	0.165817
0.0060446	0.0016504	0.0016504	0.0841176	0.0293778	0.0555404	0.0040384	0.019146	0.0296888	0.0229242	0.0062466	0.0263032
0.0950334	0.0101578	0.0101578	0.1440344	0.1115316	0.1017042	0.0727372	0.0541108	0.2146018	0.0131136	0.130256	0.1653336
0.1172322	0.0026664	0.0026664	0.156801	0.0162586	0.0805878	0.0045904	0.0172432	0.265865	0.0125492	0.1001486	0.2529408
0.0060696	0.000952	0.000952	0.0054368	0.0039808	0.0029308	0.002307	0.0033316	0.0106468	0.0031762	0.0023222	0.0180854
0.0044738	0.0012696	0.0012696	0.014468	0.0033688	0.0070228	0.0049486	0.0050706	0.0120504	0.0015112	0.0207672	0.0282768
0.0010998	0.0011424	0.0011424	0.0111764	0.0029444	0.0157836	0.0045736	0.0045956	0.006205	0.0016538	0.003101	0.0183104
0.0007344	0.0007618	0.0007618	0.0007548	0.0015232	0.0013206	0.000631	0.0008548	0.0035596	0.0007458	0.0007318	0.0011154
0.129409	0.0546598	0.0159978	0.2075924	0.1849468	0.1729162	0.1869864	0.0888074	0.3013576	0.0330518	0.2447014	0.248534
0.091203	0.0111652	0.0023488	0.1698716	0.0796564	0.1020426	0.0270494	0.0508158	0.2855528	0.017091	0.0805706	0.158783
0.0454688	0.0010788	0.0010788	0.0874096	0.123335	0.1493584	0.0052926	0.0888558	0.1795218	0.0041986	0.0243784	0.1058264
0.1104728	0.010057	0.0067296	0.1313858	0.1055126	0.1001528	0.0843696	0.041801	0.2324982	0.0232684	0.1516558	0.2302538
0.0255694	0.0017774	0.0017774	0.0234286	0.041696	0.0327406	0.0071102	0.0368942	0.0357812	0.0157872	0.0103154	0.0599816
0.005757	0.001206	0.001206	0.01055	0.0082926	0.0081038	0.0010396	0.0082518	0.0165626	0.00097	0.0041584	0.0186192
0.0220708	0.0011424	0.0011424	0.0667518	0.0770152	0.0512806	0.0046044	0.0597592	0.0868452	0.0076748	0.0176138	0.110317
0.0146356	0.001841	0.001841	0.0688298	0.0258848	0.0274534	0.013819	0.0205292	0.0762604	0.0027132	0.0307272	0.0280548
0.0009814	0.0010154	0.0010154	0.080611	0.0278974	0.0304032	0.010756	0.0240344	0.0829858	0.0152884	0.0324204	0.0380436
0.0388714	0.0010788	0.0010788	0.0454834	0.028583	0.0211702	0.0024096	0.0075708	0.1228284	0.0021724	0.0077834	0.0389602
0.0772258	0.0249324	0.0012696	0.1210886	0.1032866	0.0546982	0.0136712	0.02365	0.204307	0.0124374	0.0562762	0.1573396
0.1087386	0.0166962	0.0166962	0.1461914	0.0924004	0.0658914	0.0928228	0.0551014	0.2055374	0.0205068	0.1553904	0.1532442
0.0009756	0.0010154	0.0010154	0.0303476	0.0011978	0.002153	0.0008642	0.0021084	0.0036232	0.0010098	0.000962	0.004712
0.0245448	0.0043802	0.0043802	0.0392672	0.053881	0.0247108	0.0286318	0.0231462	0.0898998	0.007472	0.0451232	0.090061
0.0618966	0.01276	0.01276	0.1487	0.0982624	0.0697516	0.0961318	0.0551488	0.1921096	0.0167872	0.1550118	0.1276528
