"adaboost"	"C5"	"glmnet"	"kknn"	"lda"	"LogitBoost"	"mlp"	"naive_bayes"	"ranger"	"svmLinear2"	"treebag"	"xgbLinear"
0.6155868	0.5	0.5	0.4999364	0.8880454	0.4730994	0.5343392	0.9068138	0.6487716	0.9417724	0.498666	0.710107
0.81798	0.7500542	0.5	0.7783128	0.8956306	0.7344964	0.880214	0.9248058	0.9164136	0.8346762	0.8791438	0.923675
0.9530106	0.613462	0.5	0.6990242	0.9229314	0.8825186	0.9753908	0.9674504	0.9580496	0.6063758	0.8616404	0.965704
0.8619744	0.5998252	0.5	0.4997774	0.8286624	0.9416376	0.9866592	0.9801398	0.9967086	0.9102214	0.8151442	0.9929244
0.789364	0.6593616	0.5	0.7172978	0.8522236	0.6769454	0.8519366	0.9397886	0.9383474	0.7564518	0.8542004	0.9233924
0.8318534	0.6623254	0.5	0.7086582	0.8870836	0.5872692	0.8198506	0.9522908	0.9161286	0.5085092	0.837325	0.915361
0.800062	0.6244836	0.5	0.649396	0.895063	0.7740458	0.9618394	0.9655042	0.9171236	0.8711716	0.756657	0.9040712
0.8877684	0.6159142	0.5999206	0.5832062	0.9435756	0.8483942	0.9798004	0.9683972	0.9705242	0.980382	0.8812044	0.9075586
0.8377964	0.5397984	0.5	0.692321	0.8236618	0.6603806	0.8826978	0.9454434	0.917911	0.4717768	0.7903496	0.9007664
0.775416	0.5989832	0.5646542	0.6491632	0.8699612	0.656736	0.92879	0.9567434	0.8909178	0.7288018	0.6814216	0.857839
0.960608	0.5	0.5	0.6331532	0.930259	0.8869134	0.9819086	0.9666244	0.9612066	0.9258554	0.7807966	0.9556004
0.8925234	0.5245552	0.5	0.5741496	0.823282	0.770112	0.9660098	0.963091	0.9409422	0.718298	0.6967742	0.9137332
0.7339026	0.652011	0.5	0.6611414	0.866616	0.744037	0.8274492	0.8770274	0.8899914	0.8124444	0.8324242	0.8823954
0.8049208	0.5328568	0.5	0.5328988	0.8248942	0.6550586	0.9251564	0.9302242	0.7708086	0.8228732	0.5972566	0.9453464
0.8847088	0.6568498	0.5	0.7019816	0.886737	0.7945234	0.8287576	0.9461042	0.920846	0.813329	0.8126072	0.932767
