ontology,class,algorithm,selection_type,auroc,auprc,time_sec
BP,GO:0033044,C5.0,FS,0.5704,0.1449,105.485
BP,GO:0033045,C5.0,FS,0.5833,0.2194,105.406
BP,GO:0033047,C5.0,FS,0.6996,0.2694,106.41
BP,GO:0033206,C5.0,FS,0.599,0.0449,100.595
BP,GO:0033365,C5.0,FS,0.6258,0.1139,104.319
BP,GO:0033554,C5.0,FS,0.6623,0.1695,103.597
BP,GO:0033563,C5.0,FS,0.7331,0.3993,107.355
BP,GO:0033673,C5.0,FS,0.5,0.0008,107.511
BP,GO:0033674,C5.0,FS,0.5911,0.1257,105.898
BP,GO:0034220,C5.0,FS,0.5456,0.0367,103.093
BP,GO:0034248,C5.0,FS,0.5663,0.0319,107.916
BP,GO:0034249,C5.0,FS,0.5,0.001,108.077
BP,GO:0034329,C5.0,FS,0.5,0.0009,107.186
BP,GO:0034330,C5.0,FS,0.4998,0.0011,107.952
BP,GO:0034470,C5.0,FS,0.5,0.0008,105.925
BP,GO:0034501,C5.0,FS,0.5,0.0007,103.695
BP,GO:0034502,C5.0,FS,0.5995,0.1423,105.394
BP,GO:0034504,C5.0,FS,0.5,0.0008,109.072
BP,GO:0034606,C5.0,FS,0.5,0.0006,103.127
BP,GO:0034613,C5.0,FS,0.5416,0.0896,99.589
BP,GO:0034620,C5.0,FS,0.5,0.0006,104.785
BP,GO:0034622,C5.0,FS,0.5616,0.0664,96.122
BP,GO:0034641,C5.0,FS,0.593,0.0958,107.124
BP,GO:0034645,C5.0,FS,0.4996,0.003,116.051
BP,GO:0034654,C5.0,FS,0.475,0.0025,105.552
BP,GO:0034655,C5.0,FS,0.5769,0.0984,107.797
BP,GO:0034660,C5.0,FS,0.5003,0.0012,101.906
BP,GO:0034762,C5.0,FS,0.5,0.0007,98.17
BP,GO:0034765,C5.0,FS,0.5,0.0007,107.55
BP,GO:0034968,C5.0,FS,0.5,0.0008,100.414
BP,GO:0034976,C5.0,FS,0.6826,0.2076,102.349
BP,GO:0035046,C5.0,FS,0.5,0.0007,101.343
BP,GO:0035112,C5.0,FS,0.5005,0.0013,104.408
BP,GO:0035194,C5.0,FS,0.7487,0.2406,109.096
BP,GO:0035239,C5.0,FS,0.5,0.0008,106.243
BP,GO:0035262,C5.0,FS,0.5768,0.0992,104.229
BP,GO:0035264,C5.0,FS,0.5,0.001,104.865
BP,GO:0035418,C5.0,FS,0.4997,0.0011,108.76
BP,GO:0035545,C5.0,FS,0.5,0.0007,103.73
BP,GO:0035556,C5.0,FS,0.586,0.1017,112.546
BP,GO:0035966,C5.0,FS,0.483,0.0015,106.805
BP,GO:0035967,C5.0,FS,0.5,0.0008,101.211
BP,GO:0036211,C5.0,FS,0.5754,0.0914,108.979
BP,GO:0036293,C5.0,FS,0.5,0.001,101.2
BP,GO:0036445,C5.0,FS,0.5,0.0008,102.996
BP,GO:0040001,C5.0,FS,0.5947,0.1339,109.079
BP,GO:0040002,C5.0,FS,0.6367,0.1775,103.208
BP,GO:0040007,C5.0,FS,0.5296,0.0535,107.767
BP,GO:0040008,C5.0,FS,0.5866,0.1032,106.472
BP,GO:0040009,C5.0,FS,0.4997,0.0017,103.532
BP,GO:0040010,C5.0,FS,0.4996,0.0014,102.333
BP,GO:0040011,C5.0,FS,0.631,0.1354,109.188
BP,GO:0040012,C5.0,FS,0.6169,0.1765,114.538
BP,GO:0040013,C5.0,FS,0.5249,0.018,105.146
BP,GO:0040014,C5.0,FS,0.5638,0.0918,105.108
BP,GO:0040015,C5.0,FS,0.5,0.0007,105.048
BP,GO:0040017,C5.0,FS,0.597,0.1364,103.45
BP,GO:0040018,C5.0,FS,0.5319,0.0578,107.187
BP,GO:0040019,C5.0,FS,0.5281,0.0155,100.954
BP,GO:0040020,C5.0,FS,0.499,0.0012,103.747
BP,GO:0040021,C5.0,FS,0.65,0.2258,106.526
BP,GO:0040024,C5.0,FS,0.7013,0.2197,101.817
BP,GO:0040025,C5.0,FS,0.5488,0.1055,105.83
BP,GO:0040026,C5.0,FS,0.5613,0.0173,105.34
BP,GO:0040027,C5.0,FS,0.6163,0.1984,106.141
BP,GO:0040028,C5.0,FS,0.608,0.1834,104.813
BP,GO:0040029,C5.0,FS,0.7162,0.2778,105.791
BP,GO:0040032,C5.0,FS,0.5992,0.0358,106.249
BP,GO:0040034,C5.0,FS,0.7412,0.3863,104.288
BP,GO:0040035,C5.0,FS,0.5,0.0008,101.963
BP,GO:0040038,C5.0,FS,0.5491,0.028,105.6
BP,GO:0040039,C5.0,FS,0.5,0.001,102.466
BP,GO:0040040,C5.0,FS,0.5,0.0008,98.625
BP,GO:0042048,C5.0,FS,0.5988,0.0689,103.289
BP,GO:0042073,C5.0,FS,0.5,0.001,103.776
BP,GO:0042127,C5.0,FS,0.5001,0.0016,108.123
BP,GO:0042133,C5.0,FS,0.5,0.0006,103.18
BP,GO:0042176,C5.0,FS,0.5,0.001,106.151
BP,GO:0042180,C5.0,FS,0.5,0.0007,100.488
BP,GO:0042221,C5.0,FS,0.585,0.0506,106.748
BP,GO:0042303,C5.0,FS,0.79,0.5359,107.024
BP,GO:0042306,C5.0,FS,0.5,0.0008,103.659
BP,GO:0042325,C5.0,FS,0.5758,0.0683,110.983
BP,GO:0042326,C5.0,FS,0.5,0.0015,104.534
BP,GO:0042327,C5.0,FS,0.5341,0.0609,100.971
BP,GO:0042330,C5.0,FS,0.6536,0.1791,104.738
BP,GO:0042335,C5.0,FS,0.6676,0.2657,104.869
BP,GO:0042338,C5.0,FS,0.6411,0.2191,108.675
BP,GO:0042391,C5.0,FS,0.5,0.0008,103.447
BP,GO:0042395,C5.0,FS,0.5,0.0008,102.911
BP,GO:0042445,C5.0,FS,0.5,0.0006,105.481
BP,GO:0042464,C5.0,FS,0.5,0.0006,102.518
BP,GO:0042493,C5.0,FS,0.5352,0.0731,104.489
BP,GO:0042592,C5.0,FS,0.5167,0.0544,107.315
BP,GO:0042594,C5.0,FS,0.5332,0.0518,101.22
BP,GO:0042659,C5.0,FS,0.6633,0.2064,105.588
BP,GO:0042660,C5.0,FS,0.5,0.0007,105.76
BP,GO:0042661,C5.0,FS,0.7985,0.2591,110.41
BP,GO:0042742,C5.0,FS,0.5982,0.1241,110.252
BP,GO:0042755,C5.0,FS,0.5,0.0011,109.424
BP,GO:0042886,C5.0,FS,0.6166,0.1982,107.995
BP,GO:0042981,C5.0,FS,0.5763,0.1449,107.346
BP,GO:0043043,C5.0,FS,0.5,0.001,108.074
BP,GO:0043050,C5.0,FS,0.5,0.001,105.583
BP,GO:0043051,C5.0,FS,0.5584,0.0384,100.907
BP,GO:0043052,C5.0,FS,0.5,0.0007,105.631
BP,GO:0043053,C5.0,FS,0.6245,0.1211,106.238
BP,GO:0043058,C5.0,FS,0.5,0.0006,105.655
BP,GO:0043062,C5.0,FS,0.5,0.0006,111.614
BP,GO:0043065,C5.0,FS,0.6489,0.1596,109.014
BP,GO:0043066,C5.0,FS,0.5162,0.0103,108.346
BP,GO:0043067,C5.0,FS,0.5979,0.1785,112.038
BP,GO:0043068,C5.0,FS,0.6245,0.133,103.591
BP,GO:0043069,C5.0,FS,0.5159,0.0132,102.496
BP,GO:0043085,C5.0,FS,0.5688,0.089,112.269
BP,GO:0043086,C5.0,FS,0.4999,0.0015,105.343
BP,GO:0043087,C5.0,FS,0.624,0.1464,105.52
BP,GO:0043161,C5.0,FS,0.5,0.0007,101.408
BP,GO:0043170,C5.0,FS,0.6086,0.1071,110.604
BP,GO:0043207,C5.0,FS,0.6208,0.1398,109.816
BP,GO:0043241,C5.0,FS,0.5003,0.001,107.655
BP,GO:0043254,C5.0,FS,0.4997,0.0011,106.95
BP,GO:0043269,C5.0,FS,0.5117,0.004,106.166
BP,GO:0043270,C5.0,FS,0.5,0.001,110.473
BP,GO:0043282,C5.0,FS,0.5,0.0007,109.862
BP,GO:0043405,C5.0,FS,0.574,0.0338,106.744
BP,GO:0043406,C5.0,FS,0.6999,0.3835,122.73
BP,GO:0043408,C5.0,FS,0.6535,0.1861,109.209
BP,GO:0043409,C5.0,FS,0.5,0.0007,108.67
BP,GO:0043410,C5.0,FS,0.7077,0.2252,107.087
BP,GO:0043412,C5.0,FS,0.6039,0.1334,112.477
BP,GO:0043413,C5.0,FS,0.5995,0.0726,109.74
BP,GO:0043414,C5.0,FS,0.5244,0.0556,110.737
BP,GO:0043436,C5.0,FS,0.6076,0.1711,111.404
BP,GO:0043484,C5.0,FS,0.5,0.0006,108.667
BP,GO:0043516,C5.0,FS,0.5,0.0006,111.006
BP,GO:0043518,C5.0,FS,0.5,0.0006,114.675
BP,GO:0043547,C5.0,FS,0.5743,0.0322,111.442
BP,GO:0043549,C5.0,FS,0.5534,0.0423,110.197
BP,GO:0043603,C5.0,FS,0.5001,0.0017,119.415
BP,GO:0043604,C5.0,FS,0.4996,0.0012,110.813
BP,GO:0043620,C5.0,FS,0.5,0.0006,110.514
BP,GO:0043623,C5.0,FS,0.6571,0.1593,112.044
BP,GO:0043624,C5.0,FS,0.5003,0.001,112.01
BP,GO:0043632,C5.0,FS,0.5,0.001,109.927
BP,GO:0043652,C5.0,FS,0.5,0.001,104.397
BP,GO:0043900,C5.0,FS,0.597,0.0869,110.632
BP,GO:0043901,C5.0,FS,0.5245,0.0069,105.051
BP,GO:0043902,C5.0,FS,0.597,0.0935,107.737
BP,GO:0043933,C5.0,FS,0.569,0.099,115.101
BP,GO:0044057,C5.0,FS,0.6819,0.2042,114.911
BP,GO:0044058,C5.0,FS,0.5,0.0006,103.252
BP,GO:0044062,C5.0,FS,0.6242,0.0969,106.422
BP,GO:0044087,C5.0,FS,0.5435,0.0785,112.418
BP,GO:0044088,C5.0,FS,0.5,0.0006,103.882
BP,GO:0044089,C5.0,FS,0.5002,0.0025,107.33
BP,GO:0044092,C5.0,FS,0.5169,0.0189,108.902
BP,GO:0044093,C5.0,FS,0.5693,0.0517,118.13
BP,GO:0044237,C5.0,FS,0.5968,0.1269,121.04
BP,GO:0044238,C5.0,FS,0.6035,0.1265,120.293
BP,GO:0044248,C5.0,FS,0.6203,0.1446,115.95
BP,GO:0044249,C5.0,FS,0.5554,0.083,115.056
BP,GO:0044255,C5.0,FS,0.5668,0.0944,106.011
BP,GO:0044260,C5.0,FS,0.6218,0.1337,115.416
BP,GO:0044262,C5.0,FS,0.5,0.0007,107.011
BP,GO:0044265,C5.0,FS,0.6147,0.1333,111.83
BP,GO:0044267,C5.0,FS,0.5516,0.0531,114.368
BP,GO:0044270,C5.0,FS,0.5989,0.0982,107.152
BP,GO:0044271,C5.0,FS,0.5274,0.0185,117.638
BP,GO:0044272,C5.0,FS,0.5,0.0006,116.486
BP,GO:0044281,C5.0,FS,0.5797,0.1191,118.627
BP,GO:0044283,C5.0,FS,0.5669,0.3235,112.801
BP,GO:0044703,C5.0,FS,0.5,0.0017,116.545
BP,GO:0044706,C5.0,FS,0.5,0.0013,106.268
BP,GO:0044782,C5.0,FS,0.7743,0.4267,113.623
BP,GO:0045017,C5.0,FS,0.5,0.0008,114.398
BP,GO:0045055,C5.0,FS,0.5,0.0009,116.667
BP,GO:0045087,C5.0,FS,0.555,0.0294,113.965
BP,GO:0045088,C5.0,FS,0.5,0.0006,110.71
BP,GO:0045132,C5.0,FS,0.5487,0.0365,112.267
BP,GO:0045138,C5.0,FS,0.631,0.1791,116.295
BP,GO:0045165,C5.0,FS,0.4994,0.0014,105.744
BP,GO:0045167,C5.0,FS,0.5494,0.0296,107.855
BP,GO:0045176,C5.0,FS,0.5,0.0006,102.201
BP,GO:0045184,C5.0,FS,0.5779,0.1154,110.1
BP,GO:0045185,C5.0,FS,0.5,0.0006,110.781
BP,GO:0045214,C5.0,FS,0.5,0.0006,110.105
BP,GO:0045595,C5.0,FS,0.599,0.1013,117.638
BP,GO:0045596,C5.0,FS,0.5697,0.0863,111.574
BP,GO:0045597,C5.0,FS,0.5559,0.0947,111.321
BP,GO:0045664,C5.0,FS,0.5746,0.0831,111.128
BP,GO:0045665,C5.0,FS,0.5,0.0009,107.253
BP,GO:0045666,C5.0,FS,0.5283,0.0649,107.711
BP,GO:0045732,C5.0,FS,0.5,0.0007,104.701
BP,GO:0045773,C5.0,FS,0.5,0.0008,109.254
BP,GO:0045786,C5.0,FS,0.5972,0.0719,118.583
BP,GO:0045787,C5.0,FS,0.534,0.0211,107.984
BP,GO:0045807,C5.0,FS,0.6748,0.2489,110.626
BP,GO:0045836,C5.0,FS,0.5,0.0007,106.648
BP,GO:0045859,C5.0,FS,0.5662,0.0622,105.775
BP,GO:0045860,C5.0,FS,0.6244,0.1365,107.489
BP,GO:0045862,C5.0,FS,0.5,0.0009,106.953
BP,GO:0045892,C5.0,FS,0.5557,0.0599,114.145
BP,GO:0045893,C5.0,FS,0.661,0.1498,117.412
BP,GO:0045926,C5.0,FS,0.5,0.0015,101.517
BP,GO:0045927,C5.0,FS,0.5554,0.065,117.008
BP,GO:0045930,C5.0,FS,0.5742,0.1057,109.849
BP,GO:0045931,C5.0,FS,0.4994,0.0011,115.969
BP,GO:0045933,C5.0,FS,0.5,0.0009,113.951
BP,GO:0045934,C5.0,FS,0.5582,0.0272,117.499
BP,GO:0045935,C5.0,FS,0.6538,0.1461,110.902
BP,GO:0045936,C5.0,FS,0.5,0.0019,113.422
BP,GO:0045937,C5.0,FS,0.5492,0.0714,112.909
BP,GO:0045944,C5.0,FS,0.6619,0.1832,119.045
BP,GO:0045995,C5.0,FS,0.6194,0.1274,117.857
BP,GO:0046131,C5.0,FS,0.5,0.0007,111.211
BP,GO:0046390,C5.0,FS,0.5,0.0007,108.314
BP,GO:0046394,C5.0,FS,0.6996,0.3585,115.666
BP,GO:0046434,C5.0,FS,0.5,0.0008,114.41
BP,GO:0046474,C5.0,FS,0.5,0.0008,108.247
BP,GO:0046483,C5.0,FS,0.6256,0.1056,116.526
BP,GO:0046486,C5.0,FS,0.5,0.0011,110.814
BP,GO:0046578,C5.0,FS,0.5496,0.0432,116.132
BP,GO:0046580,C5.0,FS,0.5,0.0008,106.479
BP,GO:0046605,C5.0,FS,0.4995,0.0011,109.936
BP,GO:0046662,C5.0,FS,0.5628,0.0778,113.035
BP,GO:0046686,C5.0,FS,0.5,0.001,111.608
BP,GO:0046688,C5.0,FS,0.5,0.0007,110.457
BP,GO:0046700,C5.0,FS,0.5989,0.0982,115.154
BP,GO:0046716,C5.0,FS,0.5,0.0007,106.206
BP,GO:0046777,C5.0,FS,0.5,0.0007,106.177
BP,GO:0046883,C5.0,FS,0.5,0.0009,102.366
BP,GO:0046887,C5.0,FS,0.5,0.0008,103.651
BP,GO:0046903,C5.0,FS,0.5163,0.0103,110.957
BP,GO:0046907,C5.0,FS,0.5949,0.1133,115.357
BP,GO:0046928,C5.0,FS,0.5738,0.0848,109.156
BP,GO:0046942,C5.0,FS,0.5,0.0006,104.415
BP,GO:0048103,C5.0,FS,0.5,0.0008,111.863
BP,GO:0048232,C5.0,FS,0.4998,0.0019,103.7
BP,GO:0048259,C5.0,FS,0.5,0.0008,98.109
BP,GO:0048284,C5.0,FS,0.5,0.0007,103.928
BP,GO:0048285,C5.0,FS,0.5,0.0007,96.3
BP,GO:0048337,C5.0,FS,0.5,0.0006,102.663
BP,GO:0048468,C5.0,FS,0.5251,0.0425,106.669
BP,GO:0048469,C5.0,FS,0.5754,0.2012,110.247
BP,GO:0048477,C5.0,FS,0.4996,0.0013,109.572
BP,GO:0048489,C5.0,FS,0.5741,0.0407,102.061
BP,GO:0048513,C5.0,FS,0.5458,0.0509,104.498
BP,GO:0048518,C5.0,FS,0.6706,0.2132,115.18
BP,GO:0048519,C5.0,FS,0.6213,0.1375,114.796
BP,GO:0048520,C5.0,FS,0.5595,0.0762,108.037
BP,GO:0048521,C5.0,FS,0.5498,0.0235,108.666
BP,GO:0048522,C5.0,FS,0.6516,0.1577,120.064
BP,GO:0048523,C5.0,FS,0.5658,0.0614,117.771
BP,GO:0048557,C5.0,FS,0.5829,0.0866,105.484
BP,GO:0048562,C5.0,FS,0.6579,0.233,110.94
BP,GO:0048569,C5.0,FS,0.5492,0.1057,102.582
BP,GO:0048580,C5.0,FS,0.6089,0.1473,118.641
BP,GO:0048581,C5.0,FS,0.6122,0.1516,112.664
BP,GO:0048582,C5.0,FS,0.5075,0.006,106.154
BP,GO:0048583,C5.0,FS,0.6041,0.1132,107.36
BP,GO:0048584,C5.0,FS,0.5812,0.1241,104.211
BP,GO:0048585,C5.0,FS,0.517,0.033,106.732
BP,GO:0048588,C5.0,FS,0.5493,0.1014,106.031
BP,GO:0048589,C5.0,FS,0.5244,0.0528,109.527
BP,GO:0048598,C5.0,FS,0.6261,0.1939,107.268
BP,GO:0048599,C5.0,FS,0.5,0.0007,102.022
BP,GO:0048608,C5.0,FS,0.5279,0.035,95.688
BP,GO:0048609,C5.0,FS,0.5603,0.0553,96.951
BP,GO:0048638,C5.0,FS,0.5822,0.0948,100.409
BP,GO:0048639,C5.0,FS,0.5549,0.0356,94.693
BP,GO:0048640,C5.0,FS,0.5003,0.0014,107.74
BP,GO:0048646,C5.0,FS,0.6443,0.174,98.281
BP,GO:0048666,C5.0,FS,0.4994,0.0011,100.502
BP,GO:0048675,C5.0,FS,0.5,0.0007,101.232
BP,GO:0048678,C5.0,FS,0.5,0.0008,94.732
BP,GO:0048679,C5.0,FS,0.5577,0.0328,101.028
BP,GO:0048680,C5.0,FS,0.6002,0.2009,99.258
BP,GO:0048686,C5.0,FS,0.5,0.0006,95.852
BP,GO:0048690,C5.0,FS,0.5,0.0006,90.474
BP,GO:0048729,C5.0,FS,0.596,0.1195,96.777
BP,GO:0048731,C5.0,FS,0.5,0.0008,101.153
BP,GO:0048806,C5.0,FS,0.4996,0.0011,98.543
BP,GO:0048812,C5.0,FS,0.4996,0.0011,100.214
BP,GO:0048814,C5.0,FS,0.5,0.0006,109.563
BP,GO:0048841,C5.0,FS,0.5,0.0008,93.027
BP,GO:0048856,C5.0,FS,0.6944,0.2154,108.804
BP,GO:0048858,C5.0,FS,0.5248,0.0088,91.169
BP,GO:0048869,C5.0,FS,0.6438,0.1543,101.586
BP,GO:0048870,C5.0,FS,0.6125,0.1676,99.477
BP,GO:0048878,C5.0,FS,0.5127,0.0278,103.584
BP,GO:0050000,C5.0,FS,0.5244,0.0513,99.691
BP,GO:0050764,C5.0,FS,0.6579,0.264,100.558
BP,GO:0050766,C5.0,FS,0.75,0.418,94.18
BP,GO:0050767,C5.0,FS,0.6122,0.1328,105.135
BP,GO:0050768,C5.0,FS,0.5994,0.0542,99.828
BP,GO:0050769,C5.0,FS,0.662,0.2626,91.932
BP,GO:0050770,C5.0,FS,0.6264,0.1711,103.389
BP,GO:0050771,C5.0,FS,0.5,0.0007,100.529
BP,GO:0050772,C5.0,FS,0.4999,0.0011,95.471
BP,GO:0050773,C5.0,FS,0.5,0.0006,102.441
BP,GO:0050776,C5.0,FS,0.6496,0.2128,101.651
BP,GO:0050778,C5.0,FS,0.5,0.001,94.275
BP,GO:0050789,C5.0,FS,0.7154,0.3408,104.469
BP,GO:0050790,C5.0,FS,0.538,0.0197,101.779
BP,GO:0050793,C5.0,FS,0.6516,0.1886,110.616
BP,GO:0050794,C5.0,FS,0.7045,0.295,107.619
BP,GO:0050795,C5.0,FS,0.5443,0.0856,97.96
BP,GO:0050801,C5.0,FS,0.5002,0.0353,91.364
BP,GO:0050804,C5.0,FS,0.487,0.0349,102.389
BP,GO:0050806,C5.0,FS,0.5498,0.057,97.778
BP,GO:0050807,C5.0,FS,0.6254,0.2102,100.741
BP,GO:0050808,C5.0,FS,0.5001,0.001,99.436
BP,GO:0050829,C5.0,FS,0.5412,0.063,99.735
BP,GO:0050830,C5.0,FS,0.6006,0.1027,103.617
BP,GO:0050832,C5.0,FS,0.6495,0.1314,95.852
BP,GO:0050877,C5.0,FS,0.5941,0.0978,97.245
BP,GO:0050890,C5.0,FS,0.5651,0.0955,95.045
BP,GO:0050896,C5.0,FS,0.666,0.2087,97.72
BP,GO:0050906,C5.0,FS,0.7251,0.4187,93.327
BP,GO:0050909,C5.0,FS,0.5,0.0006,92.898
BP,GO:0050920,C5.0,FS,0.5868,0.1241,99.248
BP,GO:0050921,C5.0,FS,0.5252,0.0344,96.789
BP,GO:0050974,C5.0,FS,0.5,0.0008,99.094
BP,GO:0050976,C5.0,FS,0.5,0.0008,92.829
BP,GO:0050982,C5.0,FS,0.5,0.0008,98.305
BP,GO:0051046,C5.0,FS,0.5909,0.0982,96.853
BP,GO:0051047,C5.0,FS,0.6317,0.0975,93.792
BP,GO:0051049,C5.0,FS,0.5865,0.1119,100.217
BP,GO:0051050,C5.0,FS,0.5979,0.1181,93.445
BP,GO:0051051,C5.0,FS,0.499,0.0023,100.808
BP,GO:0051052,C5.0,FS,0.5,0.0015,97.423
BP,GO:0051054,C5.0,FS,0.5,0.0007,89.78
BP,GO:0051056,C5.0,FS,0.5496,0.0432,97.986
BP,GO:0051058,C5.0,FS,0.5,0.0008,95.592
BP,GO:0051093,C5.0,FS,0.5557,0.0873,100.547
BP,GO:0051094,C5.0,FS,0.604,0.0997,98.658
BP,GO:0051128,C5.0,FS,0.6034,0.1329,102.155
BP,GO:0051129,C5.0,FS,0.5653,0.0582,93.343
BP,GO:0051130,C5.0,FS,0.5558,0.0864,99.859
BP,GO:0051147,C5.0,FS,0.5,0.0006,102.013
BP,GO:0051171,C5.0,FS,0.6336,0.1532,107.425
BP,GO:0051172,C5.0,FS,0.5374,0.0494,95.297
BP,GO:0051173,C5.0,FS,0.6339,0.1139,102.239
BP,GO:0051174,C5.0,FS,0.5449,0.0479,94.203
BP,GO:0051179,C5.0,FS,0.6441,0.1758,112.696
BP,GO:0051186,C5.0,FS,0.3756,0.101,99.763
BP,GO:0051188,C5.0,FS,0.5,0.0008,99.044
BP,GO:0051222,C5.0,FS,0.5,0.0011,98.988
BP,GO:0051223,C5.0,FS,0.5,0.0017,101.686
BP,GO:0051224,C5.0,FS,0.5,0.0006,96.956
BP,GO:0051234,C5.0,FS,0.5896,0.1028,111.375
BP,GO:0051235,C5.0,FS,0.5127,0.0275,94.507
BP,GO:0051239,C5.0,FS,0.675,0.1987,107.321
BP,GO:0051240,C5.0,FS,0.6264,0.1366,101.439
BP,GO:0051241,C5.0,FS,0.5856,0.0717,100.11
BP,GO:0051246,C5.0,FS,0.5849,0.0859,99.661
BP,GO:0051247,C5.0,FS,0.5492,0.0501,97.678
BP,GO:0051248,C5.0,FS,0.5089,0.0299,96.028
BP,GO:0051252,C5.0,FS,0.6404,0.1193,101.822
BP,GO:0051253,C5.0,FS,0.5272,0.0424,103.813
BP,GO:0051254,C5.0,FS,0.6705,0.1739,99.703
BP,GO:0051255,C5.0,FS,0.5,0.0006,96.176
BP,GO:0051261,C5.0,FS,0.5003,0.001,99.448
BP,GO:0051270,C5.0,FS,0.6686,0.2869,95.379
BP,GO:0051271,C5.0,FS,0.5,0.0008,98.219
BP,GO:0051272,C5.0,FS,0.6751,0.2739,95.286
BP,GO:0051276,C5.0,FS,0.6328,0.1408,101.636
BP,GO:0051293,C5.0,FS,0.6201,0.1575,94.475
BP,GO:0051294,C5.0,FS,0.5997,0.1492,107.764
BP,GO:0051301,C5.0,FS,0.5334,0.0246,94.129
BP,GO:0051302,C5.0,FS,0.5197,0.0179,94.585
BP,GO:0051303,C5.0,FS,0.5495,0.0376,98.419
BP,GO:0051304,C5.0,FS,0.4497,0.0261,89.025
BP,GO:0051305,C5.0,FS,0.5,0.0007,93.457
BP,GO:0051307,C5.0,FS,0.5,0.0008,90.208
BP,GO:0051321,C5.0,FS,0.5248,0.0102,92.511
BP,GO:0051336,C5.0,FS,0.5513,0.0938,96.316
BP,GO:0051338,C5.0,FS,0.5615,0.0606,96.707
BP,GO:0051345,C5.0,FS,0.5334,0.021,94.65
BP,GO:0051347,C5.0,FS,0.5496,0.0772,97.09
BP,GO:0051348,C5.0,FS,0.5,0.0008,105.427
BP,GO:0051383,C5.0,FS,0.5,0.0007,96.543
BP,GO:0051445,C5.0,FS,0.5163,0.0107,100.109
BP,GO:0051446,C5.0,FS,0.5244,0.0046,92.1
BP,GO:0051493,C5.0,FS,0.6015,0.0696,104.032
BP,GO:0051494,C5.0,FS,0.6495,0.264,103.651
BP,GO:0051495,C5.0,FS,0.524,0.0113,98.283
BP,GO:0051588,C5.0,FS,0.5738,0.0848,92.212
BP,GO:0051590,C5.0,FS,0.5,0.0009,97.99
BP,GO:0051603,C5.0,FS,0.4994,0.0014,107.913
BP,GO:0051604,C5.0,FS,0.5,0.001,93.707
BP,GO:0051606,C5.0,FS,0.6495,0.2918,95.958
BP,GO:0051640,C5.0,FS,0.648,0.1603,99.98
BP,GO:0051641,C5.0,FS,0.5928,0.1114,104.754
BP,GO:0051642,C5.0,FS,0.5,0.0006,91.507
BP,GO:0051647,C5.0,FS,0.5995,0.0559,91.222
BP,GO:0051648,C5.0,FS,0.5571,0.0346,91.755
BP,GO:0051649,C5.0,FS,0.5848,0.0933,99.325
BP,GO:0051650,C5.0,FS,0.5741,0.0365,96.69
BP,GO:0051651,C5.0,FS,0.5,0.0007,93.502
BP,GO:0051653,C5.0,FS,0.671,0.2341,99.988
BP,GO:0051656,C5.0,FS,0.6402,0.1352,100.162
BP,GO:0051668,C5.0,FS,0.5,0.0006,97.729
BP,GO:0051704,C5.0,FS,0.5837,0.1097,102.762
BP,GO:0051707,C5.0,FS,0.6208,0.1398,101.78
BP,GO:0051716,C5.0,FS,0.6234,0.1399,100.005
BP,GO:0051726,C5.0,FS,0.6039,0.1171,100.952
BP,GO:0051782,C5.0,FS,0.5,0.0006,93.975
BP,GO:0051783,C5.0,FS,0.6728,0.1097,103.231
BP,GO:0051784,C5.0,FS,0.5,0.0008,94.049
BP,GO:0051785,C5.0,FS,0.5003,0.0012,93.553
BP,GO:0051931,C5.0,FS,0.5,0.0006,95.293
BP,GO:0051952,C5.0,FS,0.5,0.0008,96.028
BP,GO:0051954,C5.0,FS,0.5,0.0007,91.567
BP,GO:0051960,C5.0,FS,0.6184,0.1126,102.681
BP,GO:0051961,C5.0,FS,0.5243,0.0096,96.052
BP,GO:0051962,C5.0,FS,0.6332,0.2161,98.755
BP,GO:0051963,C5.0,FS,0.626,0.2415,99.265
BP,GO:0051965,C5.0,FS,0.5,0.0008,100.981
BP,GO:0051983,C5.0,FS,0.5993,0.1467,101.197
BP,GO:0051984,C5.0,FS,0.5,0.0006,103.78
BP,GO:0051985,C5.0,FS,0.5,0.0006,92.263
BP,GO:0052547,C5.0,FS,0.5,0.0006,96.822
BP,GO:0055057,C5.0,FS,0.5,0.0008,98.035
BP,GO:0055059,C5.0,FS,0.5,0.0007,99.075
BP,GO:0055065,C5.0,FS,0.5004,0.0015,92.011
BP,GO:0055074,C5.0,FS,0.5,0.001,91.674
BP,GO:0055080,C5.0,FS,0.517,0.0353,95.013
BP,GO:0055082,C5.0,FS,0.5756,0.2018,96.141
BP,GO:0055085,C5.0,FS,0.5997,0.1488,93.916
BP,GO:0055086,C5.0,FS,0.5913,0.1662,96.727
BP,GO:0055114,C5.0,FS,0.5568,0.0438,93.251
BP,GO:0055115,C5.0,FS,0.6245,0.1211,95.108
BP,GO:0060099,C5.0,FS,0.6579,0.264,107.494
BP,GO:0060100,C5.0,FS,0.75,0.418,98.118
BP,GO:0060179,C5.0,FS,0.4992,0.0011,93.43
BP,GO:0060249,C5.0,FS,0.4999,0.0011,96.503
BP,GO:0060255,C5.0,FS,0.6548,0.1685,98.881
BP,GO:0060259,C5.0,FS,0.6491,0.1141,103.102
BP,GO:0060271,C5.0,FS,0.7743,0.4267,97.95
BP,GO:0060278,C5.0,FS,0.5,0.0008,94.504
BP,GO:0060281,C5.0,FS,0.5997,0.1483,93.981
